"x" "y"
"Opale d'Alhard" -2733.48066661435 -1129.68739010736
"Orchias" -719.336538150297 -902.344568054654
"Orgoff" -2129.76591402517 -448.699438848538
"Ornulla" -1733.39552706691 -538.046413764501
"Orque_33.33" -2517.931929667 -623.696503659546
"Orque_33.36" -2502.65668808919 -493.465390982693
"Orques_33.44" -3195.02089572439 -1226.27652196688
"Orwald" -247.228016739555 -121.845234207589
"Osian" -2496.48439701084 -2125.0163955352
"Ottar" -2356.82521816626 -2208.61737888005
"Ottar_J8.4" 1201.25792859475 306.822211643411
"Ours_18.3" -1700.87656063907 338.484844835297
"Ours_L5.29" 1266.27482367084 -1037.38092992741
"Palefrenier_1.15" -582.120595137147 -157.396453663513
"Palnatoki" -474.637321825086 871.227077850715
"Panthères_27.22" -740.929146850821 -1125.75860705851
"Participants_27.34" -1355.26773631507 -1505.72312144515
"Participants_27.36" -1038.67056136878 -1952.78624562538
"Participants_27.38" -1545.304671314 -1195.91788213117
"Participants_27.39" -1105.56210275668 -1434.86950425262
"Parties sauvages_L3.44" 1046.85936701778 -1235.13881454717
"Partisans de Björn_J7.12" -971.300087674301 509.619698750079
"Passagers_33.12" -2098.89176342162 -332.765368911796
"Passant_28.36" 25.7424932278664 -2194.70373862618
"Passant_J7.26" 294.39155309299 145.1111499012
"Passants_24.25" 368.684295362807 -62.8020721613857
"Passants_25.3" 567.879060448287 -110.344246019883
"Passants_28.36" 80.6799946556448 -2069.88716907679
"Passeur_28.4" -318.514895571589 -1499.207089845
"Passeuse d'Ayyur" -976.665099905786 72.9020319408401
"Patö" 1317.29192278294 -1210.91917736963
"Patrouille_6.17" -1923.16113516263 768.534553097346
"Paysan_K5.16" -426.557193467977 -2838.97961625437
"Pêcheur_20.47" -33.8387957755663 -2229.23989873231
"Pêcheur_38.28" 341.571433753504 -1444.13273863697
"Pêcheurs_20.27" 42.6679914350275 -2123.4359255546
"Pêcheurs_38.11" -261.617857973257 -616.82104279076
"Pêcheurs_38.20" -215.31007791114 -712.608810099747
"Pêcheurs_38.27" -366.199441128499 -964.872376097968
"Pêcheurs_38.28" 313.433766283671 -1497.23846136218
"Pêcheurs_J11.10" -3258.52911600958 -1872.90741212745
"Pêcheuse_J11.11" -2373.97947199967 -2995.44167802435
"Peläzza" -2263.20291565431 573.520877627356
"Pélerins_37.16" 1455.02445210091 -474.24640283122
"Pélerins_37.3" -437.167005156656 -970.499093065257
"Pélerins_37.47" -2292.73168816295 399.950195121836
"Pélerins_37.9" -1549.67698689831 -1053.28600098437
"Père de Grym" -2012.77489431687 -2995.62020969022
"Père_J8.4" 1227.61633190182 376.969222471822
"Petrov" -1603.65022048991 -705.891975642135
"Peuple du nord_33.8" -706.981364559745 -2196.164825363
"Phulos_40.17" -1652.11478404217 484.643492898404
"Phulos_40.35.1" -1555.3784307064 543.090221569969
"Phulos_40.35.2" -1630.65221058268 509.472793383364
"Pier" -2782.69178116548 -1229.41977775699
"Pirates_25.28" -1907.88087595349 701.998975926582
"Pirates_25.31" -1638.93236626831 -352.066416445597
"Pirates_25.34" -1586.55502961813 -361.25107999741
"Pirates_25.38" -1632.56055482292 -418.920743255921
"Pirates_25.7" -693.668174013496 -736.594255739112
"Pjer" -2128.46093088519 -271.278049211336
"Plongeur_33.32" -2813.03696461002 -801.705292655246
"Pornek" -1750.99181608509 -2389.90053278253
"Poule_L6.31" 460.867009217493 -2084.92052517424
"Poupées_K1.45" -2737.87744164009 -1526.47342603136
"Poursuivants_24.3" -343.538488036254 -3319.05452499226
"Poursuivants19.21" -2183.53340055059 -657.251222447623
"Prétendants_39.12" -1303.81283375547 -1091.5840610913
"Prétendants_J3.23" -505.273672975297 64.2000195133246
"Prêtre_9.5" -2122.32434357874 -1012.58234437306
"Prisionniers_37.14" -1584.07091520465 801.708126696104
"Prisonnier_37.14" -1650.08879750577 767.624270952405
"Prisonnier_K5.8" -1077.09882849418 -2877.00191193216
"Prisonnière_5.28" -1556.62927179066 268.009982752986
"Prisonniers_33.21" -1978.97025356169 -102.935073246093
"Prisonniers_36.14" -1538.24729424917 -671.455583231642
"Prisonniers_36.19" -1594.28615971007 909.370567438266
"Prisonniers_39.23" -127.144854515833 -623.952266265129
"Prisonniers_J7.33" -925.954912980153 797.98950161229
"Prisonniers_J8.36" -510.456535516709 367.927722243693
"Prisonniers_J8.42" -576.145696466529 354.776372368462
"Prisonniers_K8.25" -1029.37208768039 -3168.19876794839
"Prostituées_23.16" 335.601661530323 -581.799587987998
"Quarl" -854.24192843151 -646.63086976717
"Rabatteurs_29.3" -559.150580135901 -1310.25132333938
"Radon l'aigle" -1021.39145798609 -320.559307390501
"Rafat" -2498.11772669111 -1753.47051227869
"Ragna" 182.655311278373 -2986.52475161581
"Ragnar_J10.39" -577.834582811834 1135.57827574387
"Ragnhild" -985.612748065499 -742.322768347936
"Rahmi" -1176.55461589872 -2021.8610645567
"Raïssa" 742.784741752764 -958.979744724489
"Ramaha la Völva" -815.155366210719 440.882231033519
"Ran le homard" 338.406577901069 -1183.22036964891
"Rebelles_18.21" -2013.45765489903 38.8117785106706
"Rebelles_18.25" -1449.87880237667 -485.666538747253
"Rebelles_18.42" -2350.44327473277 -855.903630382724
"Rebelles_40.24" -735.834703437041 -449.522809026319
"Reine d'Umbria" -1727.27489945532 -917.918608328254
"Reine Guustavson_K3.19" -2254.05856667364 -1805.45405665458
"Religieux_K4.32" -1293.39902404656 -2761.66212671309
"Remik" 32.7405171547844 362.758874418954
"Reynöld" -1010.15983482264 1134.88756702707
"Roi d'Umbria" -1706.20951685619 -835.927693317262
"Roi Geirroed" -1269.76559354782 -3.20926434953208
"Rorik" -497.906460198081 1003.62297449183
"Runa" -488.334875022424 254.260787183651
"Rylynn" -679.493691934911 499.648844028659
"Sacrifiés_10.25" 1351.92857144853 -85.2847495330134
"Sages-femmes_J9.5" -516.382225128192 803.107409367387
"Salouma" -1828.48532352077 -905.967151793423
"Samios" -716.846124493617 -2638.14054547438
"Sanøj" -258.413465604023 -1113.3289886439
"Sarasin_3.19" -877.12825176019 -293.982472810288
"Sardaz l'écorché" -454.212237347263 -908.986844115549
"Sardham" -29.0554817767111 -606.676931477027
"Sargon" -659.189260332056 -900.701662689646
"Savant_6.3" 453.602325389042 -350.848731501252
"Saxons_J7.17" -853.581160792483 691.159605088885
"Sbire_6.20" -390.537613061858 -202.241290478973
"Schwitz" -2321.74278620575 -1620.88859988564
"Scientifiques_40.22" -1603.82379426213 459.695292013926
"Scientifiques_6.7" 488.338238520356 -160.460776487887
"Seck" -500.803555897291 330.911553296852
"Second d'Harald_J7.35.1" -436.374013863894 548.910064170952
"Second_K7.18" -1946.14551388925 -2173.98392565512
"Seigneur d'Alhard" -2887.0339688979 -1085.9702239947
"Seigneur_29.3" -684.498797329537 -1076.23245026965
"Selkie_38.4" -289.494366800011 -910.107753791572
"Selkies_38.25" 241.981366070906 -1273.77048382582
"Séréna" -676.092040155405 -591.102343175191
"Serpent_5.19" -1475.08877264148 852.885031447892
"Serväan" -1757.29940184937 -564.908597232451
"Servane Minkelsönn" -450.339037038186 -474.557016544966
"Servante_10.45" -1037.28999214671 -1605.51326933963
"Servante_34.39" -1888.58433535275 -539.806236246222
"Servante_37.15" -2216.19358609654 359.708022949491
"Servante_39.17" -314.319720509493 -588.703452170497
"Servante_J11.10" 723.20413067429 330.275285270598
"Servante_J7.46" -164.061019143138 1226.33452820734
"Servante_J8.16" 599.429684481481 -167.894212185843
"Servante_K4.27" -1561.97893732466 -3063.88883562838
"Servante_K5.13" -1458.89948790356 -3040.88335863207
"Servantes_10.29" -1552.66534303446 -173.179715184281
"Servantes_11.37" -2265.86354187475 -232.559371396674
"Servantes_19.19" -1689.59680448683 -139.903730317552
"Servantes_34.42" -2255.08893424602 -1111.46528221921
"Servantes_37.20" -2067.00393038122 540.102501987762
"Servantes_K4.27" -1657.84825605608 -2790.02234657501
"Servantes_K4.34" -1435.29152037253 -3138.28113391938
"Servants_J10.13" 154.837442239533 1036.18273232252
"Servants_J10.38" 17.7934770291217 716.677562202527
"Serveuse_K1.33" -2709.93044416106 -1020.04382728709
"Serviteur_21.3" -1419.91295186121 -1135.54656037348
"Serviteur_34.27" 127.226565606689 -3149.83040653329
"Serviteur_34.32" -3071.71254516541 -1599.29025177987
"Serviteur_34.40" -2230.73492352458 -1043.36364796907
"Serviteur_J10.36" -375.476739203575 1168.17472973847
"Serviteur_J5.48" 452.956320467757 566.657005020857
"Serviteur_K4.29" -1464.97111199755 -2756.0326454624
"Serviteurs_25.44" -413.720762533483 -2063.28523948242
"Serviteurs_30.47" -712.643356485785 -2116.25735920034
"Serviteurs_31.5" -247.400429806699 -2232.41653113203
"Serviteurs_J8.22" 243.144852007182 220.010917511569
"Serviteurs_J8.27" 87.5291218839734 365.413310749314
"Serviteurs_J8.28" -246.176974107937 898.895985440513
"Serviteurs_J8.29" -464.308098498904 400.222277863475
"Serviteurs_J8.7" 22.0215870978741 427.967354135603
"Serviteurs_K4.37" -1798.59662362112 -2967.91122602668
"Shaniah" -1101.67882849476 -413.342829772414
"Shardar-le-puissant" -588.864872006551 -616.817916374163
"Sharn" -361.107996202843 -126.212319135272
"Shazade" -1613.46845549514 -2586.24806552631
"Shenko" -1432.24612041795 -84.619269428908
"Shirine" -2019.01361157971 -2161.00277838225
"Sif" -156.8503201916 -1785.27238568464
"Sigurd Danysön" -425.733213767704 264.080354726678
"Sigurd_3.19" -838.036587273318 -260.789585441049
"Sigurd_J1.36" -305.032907070893 235.252138063813
"Sigurd_J7.15" -1041.71861558988 616.312467503075
"Sigvalda" 98.4401849037167 415.720612985235
"Sigvaldi" -693.123634061318 847.279450988172
"Sigwald-le-Brûlé" -2080.03018495907 -804.948924524757
"Siloé" -900.801001143524 -1566.40739871127
"Skadia" -963.563794862887 -733.813978122968
"Skald" -18.6723098456491 -317.497072867561
"Skraëlings_39.31" -1164.40180398452 -1206.61066145093
"Skraëlings_39.38" -1164.73757420105 -1275.58984100504
"Skraëlings_39.44" -1356.1346137406 -1806.02240056428
"Skraëlings_40.20" -1646.98524139039 394.566843733704
"Skraëlings_40.27" -1571.09026666392 598.006875842032
"Skraëlings_40.36" -1608.46672339965 622.600065482874
"Skuld" -1872.87963289521 31.3232261402063
"Skuli" -85.2937587885517 447.703613344961
"Slargh Vensson" -667.023124914288 -2375.5350710105
"Slive" -746.228575618063 -373.702535043761
"Slugs_2.33" -1141.26111697375 291.527310880339
"Slugs_2.34" -1185.05499119199 331.507552111655
"Slugs_2.38" -1427.07106845447 128.036171339616
"Slugs_2.40" -1369.5300813501 167.027330242433
"Slugs_40.14" -1970.27214732171 875.96486646055
"Slugs_40.16" -1565.89446709713 425.397294840029
"Slugs_40.25" -2441.90623053086 -2959.65205421406
"Soldat_12.8" -2804.5150920914 -43.1175255724897
"Soldat_16.31.2" -329.162188361822 381.140151918066
"Soldat_16.31.3" -313.796061158084 331.588018107918
"Soldat_16.31.4" -248.676056780688 294.370503103822
"Soldat_23.11.1" -2092.87471664777 341.96330318319
"Soldat_23.11.2" -2159.7395025745 308.691181070558
"Soldat_23.11.3" -2068.98740609406 397.926594819784
"Soldat_23.33.1" -504.928121400333 -1066.40580905819
"Soldat_23.33.2" -323.891861856334 -1253.86928501656
"Soldat_23.33.3" -375.110996196483 -1243.39482372987
"Soldat_23.33.4" -318.746311146985 -1215.90683788505
"Soldat_23.33.5" -595.410765032636 -1014.41732759972
"Soldat_23.33.6" -601.060738824824 -965.477102322807
"Soldat_28.10.1" -1700.75263119039 826.761225496502
"Soldat_28.10.2" -1637.92596241957 842.656820734824
"Soldat_34.7" 1512.39350976526 -612.771210685426
"Soldat_J10.40" -119.405732485786 1193.99639589291
"Soldat_J3.25" -1672.26851743543 895.287569559502
"Soldat_K2.10.1" -2645.81430459004 -958.500555593549
"Soldat_K2.10.2" -2645.71008294636 -1006.91148940468
"Soldat_K2.10.3" -2885.36521353133 -774.447640422945
"Soldat_K2.10.4" -2867.73168522515 -696.102404798884
"Soldat_K2.10.5" -2917.16817001272 -744.247922740521
"Soldat_K5.44" -1585.67155169181 -2460.39265654721
"Soldat_K5.45" -1656.01724379182 -2402.93467221316
"Soldat_K5.47" -1603.78217814873 -2388.96791909048
"Soldat_K5.6" -1808.02254030919 -2330.65216192498
"Soldat_K7.28" -2026.56271651556 -2047.61722081589
"Soldats_15.33" -1796.3496920364 -12.5273136287237
"Soldats_15.45" -1942.36113170017 112.898919228088
"Soldats_16.3" 204.636163737597 -250.890626230243
"Soldats_18.15" -2338.27932730421 -17.6708000586
"Soldats_18.29" -2096.02566822059 -184.79871050962
"Soldats_18.31" -1744.64668876587 669.232560751758
"Soldats_18.39" -2365.20018894814 -805.443248409088
"Soldats_27.32" -649.667585474854 -1168.7458695714
"Soldats_27.33" -1290.12802413266 -1448.82612971691
"Soldats_27.46" -763.485914571426 -2460.61017788724
"Soldats_27.47" -974.31500461171 -2160.76377047256
"Soldats_27.48" -1570.78711709642 -1424.6349199953
"Soldats_28.10" -351.067655444213 -2572.35579113103
"Soldats_28.11" -103.312314733105 -2989.23049014901
"Soldats_28.37" -948.673157749724 -1181.73071060288
"Soldats_28.6" -421.644388308595 -2607.21207698287
"Soldats_29.7" -630.952207489718 -1067.55817724499
"Soldats_33.21" -1990.32037745943 -49.3780359891894
"Soldats_33.32" -2463.36742565307 -603.900082055144
"Soldats_33.40" -2452.46320595703 -805.094465856431
"Soldats_34.45" -2252.32278058868 -469.719363670642
"Soldats_34.7" -808.094893932343 -3397.9260487908
"Soldats_35.17" 1268.76054614449 206.502504304587
"Soldats_37.13" -1582.04847123688 736.68783553057
"Soldats_37.20" -2135.59548274718 449.342266059132
"Soldats_4.28" -1433.6080143789 558.777228087106
"Soldats_4.31" -1391.97710198722 223.699726962203
"Soldats_4.36" -1564.39825779517 -24.1943761003454
"Soldats_6.15" 530.549938716612 -444.008401634372
"Soldats_J10.23" -775.331998077464 953.62420973933
"Soldats_J10.42.1" -1550.61448597358 -3285.96653553894
"Soldats_J10.42.2" -3174.71593213171 -2167.67870385976
"Soldats_J3.35" -1193.19280332646 665.421591702836
"Soldats_J5.18" -774.46348841041 415.639133016022
"Soldats_J7.20" -42.2927186842644 1078.16507521512
"Soldats_K2.12" -3260.59867734921 -1198.6367540283
"Soldats_K2.6" -2690.91797403806 -1477.52227640302
"Soldats_K3.16" -552.011204093416 -2258.50134740926
"Soldats_K3.20" -2024.05324795048 -3211.19761872358
"Soldats_K3.29" -1893.728350546 -2619.48972016601
"Soldats_K3.3" -651.509056175516 -2324.73562976053
"Soldats_K3.33" -688.379675219094 -2285.81524375542
"Soldats_K3.36" -2066.68364832311 -2563.8769251792
"Soldats_K3.44" -1594.1916831528 -2032.08480896034
"Soldats_K3.7" -2706.26334154781 -1866.58776535977
"Soldats_K4.30" -1324.50182146026 -2277.65783137102
"Soldats_K4.9" -1048.69237751614 -2704.89352327411
"Soldats_K5.10" -513.702955082395 -2870.40372438082
"Soldats_K7.18" -1930.40659481319 -2124.00604391695
"Soldats_K7.28" -1885.58397317342 -2186.30514553291
"Soldats_K8.24" -806.455119920749 -2364.87785317064
"Soldats_K8.25" -1110.01161127417 -3176.78349750467
"Soldats_K8.26" -1818.63774444022 -2192.76077331588
"Solveig" -631.948588166457 -357.408605360393
"Sonja" -2730.50128176121 -1751.61264826957
"Sorgut" -2776.40765131637 -1155.95287463632
"Sourkov" -2374.25187497322 218.58729948948
"Spectateurs_1.15" -555.661645752489 -137.809103624558
"Spectateurs_27.22" -725.865830675599 -1175.06345217987
"Spectateurs_6.4" 253.951620839185 -385.187046171026
"Spectateurs_9.25" -1635.10000826925 -1020.46466227475
"Spectateurs_9.29" -1680.55720913966 -910.208616336572
"Spectateurs_J3.20" -95.798865206441 777.619509309055
"Spectateurs_J3.23" -552.784112770153 72.6204733805603
"Stieg" -1972.45591720498 -2402.44856875239
"Storböndi_38.11" -574.19711445017 -1193.13351240991
"Störbondi_J10.15" -350.690970373604 1104.67926075234
"Suivantes_34.11" -1846.98696250163 -2383.15881977432
"Suivantes_J10.10" -414.480625368745 739.904544004031
"Suppliciés_12.4" -1532.27478953278 -570.826348578661
"Sven" 1446.0653806687 -1465.43937638185
"Sveynn Tiuguskegg" -518.381418722324 588.185461419703
"Swanée" -1087.01644645378 47.5931946770729
"Sy-Aesa" -596.503641409859 544.498195437969
"Sydönia" -388.144577725147 374.143014295256
"Syrane" -1941.37344422086 472.533638096314
"Tabor l'aigle" -1024.36808011932 -275.291004086159
"Taïmyr" -1037.08624246053 -705.84419820241
"Techniciens_26.29" -541.530182305945 -356.059345354653
"Thing_17.26" -654.517071753967 -494.886679281217
"Thing_20.10" -220.339316298895 -951.168522019056
"Thing_29.43" -841.415037041895 -972.254944152923
"Thor" -238.637952797472 -1870.29971512166
"Thorbiorg" -411.746959362984 458.235412387761
"Thorfil" -795.244933529257 305.538751239475
"Thorfill" -2144.54205241843 516.33594172347
"Thorgal Aegirsson" -1236.29107666258 -313.418282177613
"Thörn" 201.955660442652 -3047.61263840053
"Thraces_27.47" -1050.22895045818 -2125.08592510892
"Thyra" -493.952034714735 490.515361968619
"Tiago" -1032.97501297524 -1145.94463569792
"Tibrus" -1012.17002851555 -1322.34121253123
"Tigurdemiwin" -1741.99956783267 -312.956852058631
"Tjahzi" -697.199437860308 -849.897032070973
"Tjall le Fougueux" -1311.34663189308 -729.284253141183
"Tjodrik" -277.056202796214 -720.867849130195
"Tlalac" -248.703732342447 -2064.38383088955
"Torric" -1304.20093242604 -414.385121538586
"Triesse" -1377.28343410806 -1994.82444152799
"Troglodyte_J11.11" -2914.96017041091 -2504.19145955347
"Troglodyte_J11.23.2" 529.957737312072 190.829258848917
"Troglodytes_J11.23.1" 641.075782764623 170.175112697493
"Troglodytes_J11.23.3" 581.198634872479 163.845748689032
"Troglodytes_J11.25" 717.764413771139 215.478820557347
"Troglodytes_J11.26" 470.214191410948 361.309375944423
"Troglodytes_J11.30" 648.940889658598 256.870162073259
"Troglodytes_J11.31" 735.342083145324 249.299405467189
"Troglodytes_J11.6" 468.474947392104 90.51782021808
"Trois Harpyvafas" -1670.23527649227 -320.967371147426
"Trondur Gotuskegg" -248.943272853405 -675.029644743411
"Troy" -701.471098550929 543.943165958797
"Trygve Karhamasönn" 392.996955965754 -818.515689460801
"Tupilak_39.5" -380.284536825218 -1144.74407965377
"Tupilaks_40.30" -1534.42226320093 452.231606122955
"Turban_3.19" -801.471112759094 -214.927709614321
"Tyr" 70.2531149239007 -1777.48042605104
"Uébac" -990.314709937967 -996.586142497201
"Uhn" -1364.41221829319 -2019.7487416215
"Urd" -2085.34507770337 256.11330369257
"Urgh" -1984.69301323496 -1723.02983720287
"Vaisseau ennemi_10.34.1" -1354.78031272539 -764.742464721139
"Vaisseau ennemi_10.34.2" -1347.15877253812 -813.467654098859
"Vaisseau ennemi_10.42.1" -1291.87535681504 -855.6084833778
"Vaisseau ennemi_10.42.2" -1236.40582928673 -836.687883323359
"Vaisseau ennemi_10.42.3" -1264.81611736231 -898.800522556432
"Variay" -1120.16559594177 -731.046990795136
"Varrak" -1415.12850133863 -1218.98708249896
"Varth" -1388.77082347223 -583.65622074425
"Vassaux_K3.18" -2254.41886887567 -2693.53449129943
"Vassaux_K3.44" -1564.711079905 -2054.33310165608
"Vassaux_K4.3" -1741.21062691701 -2486.97118108234
"Vättern" -2419.22798776919 -1081.7947799546
"Veilleur_21.42" -281.860191854313 -2018.78700034934
"Vendeur_K2.18" -3024.52637735238 -1942.71633540361
"Verdandi" -2139.42564024286 214.4760133807
"Véronar" -1095.71643521231 -455.233927170605
"Vialane" -2977.99141345214 -652.035973289307
"Victimes_K8.45" -1163.60695072736 -1344.64675848535
"Vidkunn" -360.377126813235 879.981527165085
"Vieillard_2.28" -1267.62929166607 424.441504623395
"Vieillard_31.36" -1106.68077096804 -1797.98682185829
"Vieillard_K3.30" -2200.96102461179 -2185.32666163596
"Vieillarde_28.36" -95.9370012016811 -2218.40028647248
"Vigrid" -194.934625666181 -1389.77959983198
"Vigrid_20.3" -627.393872615042 -1129.82973259579
"Viking_14.19" -336.379839453163 -70.4975836536505
"Viking_J1.3" 385.247556859475 -3002.21103386656
"Viking_J10.54" -1698.71039478286 946.422225438364
"Viking_J2.44" -315.258319836451 45.3085687669809
"Viking_K5.27" -1380.77020426012 -3063.10940427844
"Viking_L2.8" 1070.43195722522 -1716.19360743037
"Viking_L3.26" 562.659514790064 -655.725386295268
"Vikings_14.13" -562.009735287798 -52.984822270816
"Vikings_14.17" 169.442497540218 -104.752788754828
"Vikings_14.19" -356.824160199556 26.9647116981746
"Vikings_14.26" -929.550166739858 286.935220526564
"Vikings_14.3" 586.837364334199 -357.015497704484
"Vikings_14.4" -828.399845434349 150.345459336759
"Vikings_16.24" -1778.59447105695 733.01930553894
"Vikings_16.29" 446.879424838201 163.777957354647
"Vikings_16.35" -227.608655038346 -166.34548921547
"Vikings_16.6" -441.161474965275 -606.943280443054
"Vikings_2.10" -1093.96821749231 -5.2933891798275
"Vikings_2.4" -958.97037705145 197.428049955576
"Vikings_20.40" -1166.08530272375 -1680.8879625661
"Vikings_20.9" -2182.27506324603 -934.178425064511
"Vikings_31.11" -898.085918509727 -917.617567002002
"Vikings_37.21.1" -2122.09135621521 578.452045364123
"Vikings_37.21.2" -2087.70256644699 488.293674808078
"Vikings_37.21.3" -2196.88557144246 592.730595168999
"Vikings_37.9" -1587.43924507581 -1103.99974944894
"Vikings_4.33" -1370.76478137933 -148.749497552972
"Vikings_6.29" -1102.04507568312 -188.11874765515
"Vikings_6.9.1" -726.443765080192 -553.30146780485
"Vikings_6.9.2" -2.65548653759242 -988.895966434031
"Vikings_7.16" 516.736943726491 -745.260127273616
"Vikings_7.20" 337.191706583631 337.851232452485
"Vikings_7.3" -449.362146534254 -3356.33142984058
"Vikings_7.4" -507.94483017621 19.2489811024379
"Vikings_J1.36" -324.326328276725 -19.2091539484468
"Vikings_J1.5" -496.792787854836 -195.686172635812
"Vikings_J10.3.1" -602.3881743537 875.040943965208
"Vikings_J10.3.2" -606.989318108329 1025.15613862223
"Vikings_J10.45" -718.907609260395 920.774141796113
"Vikings_J10.48" -700.118647409434 1074.43449973582
"Vikings_J10.54" -701.69870556278 1227.467280846
"Vikings_J11.10" -3304.53898176774 -1799.05704616502
"Vikings_J11.11" -2504.97858187702 -2920.01259239176
"Vikings_J11.23" -1923.32646309252 -3049.26505217617
"Vikings_J11.6" -377.817373542178 -70.7560864004204
"Vikings_J2.45" -101.13436046592 -55.3127955245291
"Vikings_J3.20" -40.7202051139425 738.481119119648
"Vikings_J3.29" -1755.34192109406 790.049851990051
"Vikings_J4.28" -430.569182668903 151.063364256611
"Vikings_J6.33" -213.075781084845 438.397755883384
"Vikings_J6.9" -1048.47298297636 341.067095948488
"Vikings_J7.12" -1003.20348867158 545.244069111697
"Vikings_J7.25" -906.954309857535 719.229273416145
"Vikings_J7.3" -874.145723330795 327.017136688351
"Vikings_J7.35" -310.358161526174 1050.80832644071
"Vikings_J7.8" -1063.14746839047 483.355385118447
"Vikings_J8.29" -541.675717796073 428.313312049329
"Vikings_J8.42" -464.781097909827 338.848124786921
"Vikings_J9.5.1" -431.611701372587 1268.41271568595
"Vikings_J9.5.2" -341.829712525768 1251.0910399198
"Vikings_J9.7" -603.400006916822 481.208418107452
"Vikings_K6.56" -1274.37192420328 -1977.12711292601
"Vikings_L2.42" 715.699809609457 -748.206213609332
"Vikings_L4.43" 913.405728615823 -376.904721976043
"Vikings_L5.3" 705.692960028667 -1346.05587910847
"Villageois_10.36" -672.134785453426 -1632.39755500367
"Villageois_11.13" -633.276990949568 -1696.19124067712
"Villageois_16.3" 201.995196959452 -297.56387355484
"Villageois_16.38" 286.934627485605 241.263500841318
"Villageois_17.17" -182.039917664111 -427.207690684712
"Villageois_19.16" -2000.59787686547 279.073683034809
"Villageois_20.28" -436.401254161248 -1827.07861113267
"Villageois_20.3" -175.46585335847 -967.938702726029
"Villageois_20.8" -237.958638058516 -1036.68970818858
"Villageois_24.11" 712.55792604507 525.84423164189
"Villageois_24.21" -1149.38055127779 902.625474520221
"Villageois_24.26" 355.424207073984 -0.910853235760442
"Villageois_24.29" -524.297653423674 660.137585521611
"Villageois_24.47" -737.408909702273 -809.938381220833
"Villageois_25.15" -604.983402097273 -900.14083907933
"Villageois_25.48" 660.826267867877 -2683.84960109219
"Villageois_25.5" -284.53772084249 -403.070511236013
"Villageois_26.16" -551.732767871588 -990.015694348722
"Villageois_29.43" -809.196922952751 -932.383379093877
"Villageois_3.5" -734.679511705817 -280.404650740643
"Villageois_31.38" -957.167475613355 -970.333545081587
"Villageois_32.4" -2333.75342383828 154.211074285032
"Villageois_32.5" -2422.80150853533 101.392426615796
"Villageois_32.7" -2255.55339763833 286.562066409781
"Villageois_33.17" -2189.19268416478 -359.505948052361
"Villageois_33.32" -2446.81383669874 -655.09441748479
"Villageois_34.7" 447.086659057757 -2855.06786635323
"Villageois_36.39" -1065.97612903905 -786.307484501725
"Villageois_37.13" -1758.60797592069 860.840494219712
"Villageois_38.28" 357.35593468532 -1392.47629710637
"Villageois_39.12" -95.9350666932141 -1006.11335387514
"Villageois_4.3" -1325.69154416763 317.160028003952
"Villageois_4.5" -960.739927563569 -32.7750014803937
"Villageois_J1.10" -401.000075658721 -111.731421371298
"Villageois_J1.3" -152.096676716362 -3265.88395628266
"Villageois_J1.4" -3325.34667574835 57.1997554739178
"Villageois_J10.15" -387.736202987709 1262.09723345002
"Villageois_J10.3" -670.867561500592 956.911051341847
"Villageois_J10.41" -1737.97233228688 907.248346195699
"Villageois_J10.42.1" -1508.64173384506 -3364.3495416554
"Villageois_J10.42.2" -2218.13885526715 -3112.11314771802
"Villageois_J10.42.3" -3274.90678560017 -2008.08434686443
"Villageois_J10.47" -575.825970579602 1282.70719935147
"Villageois_J10.5" -373.713797456006 1064.70905061057
"Villageois_J11.11" -2975.586456707 -2466.52429583038
"Villageois_J11.32" 546.648797274358 288.98739313782
"Villageois_J2.27.1" 1025.72050936893 -2360.68917919777
"Villageois_J2.27.2" 616.546699026901 -2812.65048078056
"Villageois_J2.27.3" -954.540135029225 429.094916198445
"Villageois_J2.27.4" 13.3358858934416 -3082.61848526253
"Villageois_J2.27.5" -214.128262507136 -3176.95768357219
"Villageois_J2.28" -1013.08133071897 414.733920735832
"Villageois_J2.39" -1955.50418222673 654.369407256662
"Villageois_J2.45" -92.8984929335143 0.743854050122991
"Villageois_J3.10" -627.155928073569 50.4859870773694
"Villageois_J3.17" -142.82086579467 485.96600333203
"Villageois_J3.3" 1268.66502978891 -2025.07596236417
"Villageois_J3.9" -742.834311242767 699.375079495795
"Villageois_J4.32" 419.797757177932 868.104765430476
"Villageois_J5.4" -353.009515043647 117.067844870645
"Villageois_J5.41" -447.125673385935 674.287215908532
"Villageois_J6.11" -973.996944820201 329.109759577657
"Villageois_K1.22" -2342.37129633958 -1989.87159408386
"Villageois_K1.32.1" -3040.01054584465 -660.933489358507
"Villageois_K1.32.2" -3041.13630886582 -731.693977964007
"Villageois_K1.32.3" -3007.51418898453 -595.399246689392
"Villageois_K1.32.4" -2969.14514804492 -546.681214270746
"Villageois_K2.13.1" -2466.48802962431 -1396.28668674218
"Villageois_K2.13.2" -2500.81551965548 -1461.60652241675
"Villageois_K2.14" -2560.29246610846 -1375.42696964621
"Villageois_K2.18" -2601.37163250391 -2871.30821239462
"Villageois_K2.26" -2999.51354559106 -1861.89874402039
"Villageois_K2.27.1" -2576.23680580238 -2095.79128088896
"Villageois_K2.27.2" -2496.66055818814 -1917.12960919595
"Villageois_K2.27.3" -2670.65520691132 -1925.84241319273
"Villageois_K2.27.4" -2642.34766541671 -1983.61267705322
